 61 5955.894650 2.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5955.901400 4.752E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.009160 2.415E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.070230 2.788E-25 0.000E+00.06570.080   62.87580.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.127490 2.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.130650 2.000E-25 2.065E-04.06580.079   62.87680.73-.011900                   0 0 0 0 1A1    3F1108         3F2  1     335332584848 7 1 7    21.0   21.0
 61 5956.173010 2.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.248960 6.805E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.448720 3.792E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.600610 3.041E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.611000 5.723E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.811130 2.794E-25 0.000E+00.06570.080   62.87580.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.822000 2.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5956.868000 5.996E-25 0.000E+00.06440.078  219.94130.85-.011900                   0 0 0 0 1A1                   6F1  1     3333325848481110 7     0.0    0.0
 61 5956.920920 2.628E-24 0.000E+00.05270.068  689.86230.64-.011900                   0 0 0 0 1A1                  11A2  1     335332584848 7 1 7     0.0    0.0
 61 5956.966230 1.280E-24 0.000E+00.05270.068  689.86230.64-.011900                   0 0 0 0 1A1                  11A2  1     335332584848 7 1 7     0.0    0.0
 61 5957.001370 4.972E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5957.056850 2.684E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5957.080261 1.541E-23 3.416E-02.06000.074  376.82630.82-.009000    0 0 2 0  E     0 0 0 0 1A1    7F1239         8F2  2     535335484848 71212    45.0   51.0
 61 5957.105370 1.107E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5957.174700 9.712E-24 3.230E-02.05880.074  376.82130.89-.009100                   0 0 0 0 1A1    7E 156         8E   2     335335584848 71212    30.0   34.0
 61 5957.178650 5.842E-25 0.000E+00.06570.080   62.87820.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5957.244060 8.219E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5957.359710 6.005E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5957.366030 1.184E-24 0.000E+00.06440.078  219.94520.85-.011900                   0 0 0 0 1A1                   6A1  1     3333325848481110 7     0.0    0.0
 61 5957.408940 8.982E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5957.468540 5.747E-25 0.000E+00.06570.080   62.87680.85-.011900                   0 0 0 0 1A1                   3F2  1     3333325848481110 7     0.0    0.0
 61 5957.486500 8.771E-25 1.296E-03.06530.078  104.77600.72-.011900                   0 0 0 0 1A1    4E  90         4E   1     335332584848 7 1 7    18.0   18.0
 61 5957.507040 1.126E-24 0.000E+00.06440.078  219.94520.85-.011900                   0 0 0 0 1A1                   6A1  1     3333325848481110 7     0.0    0.0
 61 5957.535390 1.001E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5957.546100 7.153E-25 7.045E-04.06530.078  104.77470.72-.011900                   0 0 0 0 1A1    4F2136         4F1  1     335332584848 7 1 7    27.0   27.0
 61 5957.587120 3.209E-24 0.000E+00.05710.073  470.83100.65-.011900                   0 0 0 0 1A1                   9A1  1     335332584848 7 1 7     0.0    0.0
 61 5957.609050 7.332E-25 0.000E+00.05270.068  689.86230.64-.011900                   0 0 0 0 1A1                  11A2  1     335332584848 7 1 7     0.0    0.0
 61 5957.815340 7.903E-24 1.752E-02.05860.074  376.80480.69-.011900                   0 0 0 0 1A1    7F2234         8F1  2     335332584848 7 1 7    45.0   51.0
 61 5957.898880 8.544E-24 1.894E-02.05860.074  376.78590.69-.011900                   0 0 0 0 1A1    7F1240         8F2  1     335332584848 7 1 7    45.0   51.0
 61 5957.929030 1.048E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5957.990490 2.531E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.018590 1.485E-24 0.000E+00.05910.073  470.79900.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.074740 2.561E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.147100 3.918E-24 2.316E-03.06530.078  104.77280.72-.011900                   0 0 0 0 1A1    4A2 42         4A1  1     335332584848 7 1 7    45.0   45.0
 61 5958.170000 2.000E-25 1.452E-03.05100.068  690.04940.64-.011900                   0 0 0 0 1A1   10F2346        11F1  3     335332584848 7 1 7    63.0   69.0
 61 5958.269060 1.963E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.300430 1.192E-24 1.174E-03.06530.078  104.77470.72-.011900                   0 0 0 0 1A1    4F2137         4F1  1     335332584848 7 1 7    27.0   27.0
 61 5958.304000 2.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.401320 2.474E-25 0.000E+00.06570.079  104.78000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.450530 6.780E-25 4.923E-03.05100.068  690.01760.64-.011900                   0 0 0 0 1A1   10F1339        11F2  3     335332584848 7 1 7    63.0   69.0
 61 5958.493860 2.847E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.702510 1.224E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.741000 7.197E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.765000 8.892E-25 0.000E+00.06310.076  293.15420.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5958.886470 7.796E-25 1.016E-03.06160.076  293.16460.70-.011900                   0 0 0 0 1A1    8F1221         7F2  2     335332584848 7 1 7    51.0   45.0
 61 5958.925320 1.133E-24 1.476E-03.06160.076  293.12660.70-.011900                   0 0 0 0 1A1    8F1221         7F2  1     335332584848 7 1 7    51.0   45.0
 61 5958.960250 2.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5959.144810 2.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5959.261280 5.875E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5959.382610 4.509E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
