 21 5954.573502 2.455E-30 1.339E-05.07740.105 1993.57010.68-.005357       5 2 2 04       1 1 1 02                    P 12f     3666632429 9 9 711    23.0   25.0
 21 5954.605978 1.567E-30 1.049E-05.07020.092 2207.35980.73-.006727       4 1 1 15       1 1 1 02                    Q 26f     3666632429 9 9 711    53.0   53.0
 21 5954.644725 1.696E-30 3.662E-07.07740.105 1346.31960.68-.004794       5 1 1 04       1 0 0 02                    Q 12e     3666632429 9 9 711    25.0   25.0
 21 5954.661742 1.775E-30 3.661E-07.07590.103 1367.40260.68-.004969       5 1 1 04       1 0 0 02                    Q 14e     3666632429 9 9 711    29.0   29.0
 21 5954.681232 1.794E-30 3.657E-07.07460.101 1391.60780.69-.005128       5 1 1 04       1 0 0 02                    Q 16e     3666632429 9 9 711    33.0   33.0
 21 5954.703179 1.760E-30 3.655E-07.07350.099 1418.93480.70-.005276       5 1 1 04       1 0 0 02                    Q 18e     3666632429 9 9 711    37.0   37.0
 21 5954.727561 1.680E-30 3.651E-07.07250.097 1449.38310.71-.005416       5 1 1 04       1 0 0 02                    Q 20e     3666632429 9 9 711    41.0   41.0
 21 5954.836606 7.228E-29 1.439E-03.06800.084 2497.42030.74-.007382       3 3 3 14       0 3 3 01                    R 35e     3666632429 9 9 711    73.0   71.0
 21 5954.888405 2.318E-30 1.144E-03.08470.116 2768.55590.69-.003737       4 2 2 14       1 2 2 01                    R  4e     3666632429 9 9 711    11.0    9.0
 21 5954.891664 9.022E-30 1.229E-03.06780.083 2893.20070.74-.007450       3 0 0 24       0 0 0 11                    P 37e     3666632429 9 9 711    73.0   75.0
 21 5954.901368 2.053E-30 1.224E-05.07090.094 2167.42810.72-.006583       4 1 1 15       1 1 1 02                    Q 24f     3666632429 9 9 711    49.0   49.0
 21 5955.030088 3.757E-28 2.723E-03.06510.072 2360.38860.74-.008156       4 0 0 15       1 0 0 02                    P 52e     4655532429 9 9 711   103.0  105.0
 21 5955.062467 1.148E-28 3.610E-03.09030.123 1934.82030.69-.004701       4 1 1 15       1 1 1 02                    P  2f     3666632429 9 9 711     3.0    5.0
 21 5955.162451 1.151E-30 1.961E-03.06870.087 3388.96350.74-.007065       3 1 1 24       0 1 1 11                    R 31f     3666632429 9 9 711    65.0   63.0
 21 5955.168842 1.519E-30 4.409E-07.06510.072 1702.40320.74-.007281       5 0 0 04       0 1 1 01                    R 51e     3655532429 9 9 711   105.0  103.0
 21 5955.173195 2.668E-30 1.449E-05.07160.095 2130.62550.71-.006435       4 1 1 15       1 1 1 02                    Q 22f     3666632429 9 9 711    45.0   45.0
 21 5955.236089 3.831E-29 6.627E-03.06890.088 2911.94230.74-.006982       5 0 0 16       2 0 0 03                    R 30e     3666632429 9 9 711    63.0   61.0
 21 5955.280196 2.848E-30 1.416E-03.06470.071 3238.05060.73-.008247       4 1 1 14       1 1 1 01                    P 54f     3655532429 9 9 711   107.0  109.0
 21 5955.343617 4.102E-27 1.233E-03.07200.096 1516.05210.71-.006653       3 2 2 14       0 2 2 01                    P 21f     3666632429 9 9 711    41.0   43.0
 21 5955.421573 3.441E-30 1.741E-05.07250.097 2096.95250.71-.006280       4 1 1 15       1 1 1 02                    Q 20f     3666632429 9 9 711    41.0   41.0
 21 5955.457826 2.029E-28 4.095E-06.06470.071 1157.77410.73-.007088       4 1 1 03       0 0 0 01                    P 54e     3655532429 9 9 711   107.0  109.0
 21 5955.487914 6.501E-29 1.445E-03.06780.083 2525.64540.74-.007458       3 3 3 14       0 3 3 01                    R 36f     3666632429 9 9 711    75.0   73.0
 21 5955.497554 1.827E-30 1.043E-05.07820.107 1984.04590.68-.005299       5 2 2 04       1 1 1 02                    P 11e     3666632429 9 9 711    21.0   23.0
 21 5955.639557 2.892E-30 1.231E-03.08340.114 2772.47130.68-.003960       4 2 2 14       1 2 2 01                    R  5f     3666632429 9 9 711    13.0   11.0
 21 5955.646596 4.415E-30 2.134E-05.07350.099 2066.41000.70-.006118       4 1 1 15       1 1 1 02                    Q 18f     3666632429 9 9 711    37.0   37.0
 21 5955.848349 5.647E-30 2.679E-05.07460.101 2038.99840.69-.005946       4 1 1 15       1 1 1 02                    Q 16f     3666632429 9 9 711    33.0   33.0
 21 5956.026901 7.220E-30 3.464E-05.07590.103 2014.71820.68-.005761       4 1 1 15       1 1 1 02                    Q 14f     3666632429 9 9 711    29.0   29.0
 21 5956.109304 2.848E-30 6.105E-06.06290.069 2142.84200.71-.007349       4 2 2 03       0 1 1 01                    P 61e     3655532429 9 9 711   121.0  123.0
 21 5956.129627 5.822E-29 1.452E-03.06760.082 2554.65290.75-.007533       3 3 3 14       0 3 3 01                    R 37e     3666632429 9 9 711    77.0   75.0
 21 5956.135768 2.637E-29 1.343E-03.05880.065 2834.65400.67-.009093       3 1 1 14       0 1 1 01                    P 74f     3655532429 9 9 711   147.0  149.0
 21 5956.171411 1.450E-30 8.778E-06.07910.108 1975.55420.68-.005235       5 2 2 04       1 1 1 02                    P 10f     3666632429 9 9 711    19.0   21.0
 21 5956.182309 9.272E-30 4.656E-05.07740.105 1993.57010.68-.005559       4 1 1 15       1 1 1 02                    Q 12f     3666632429 9 9 711    25.0   25.0
 21 5956.206522 4.222E-27 1.232E-03.07250.097 1499.60730.71-.006601       3 2 2 14       0 2 2 01                    P 20e     3666632429 9 9 711    39.0   41.0
 21 5956.215035 1.090E-30 4.540E-07.06470.071 1784.28080.73-.007386       5 0 0 04       0 1 1 01                    R 53e     3655532429 9 9 711   109.0  107.0
 21 5956.314621 1.204E-29 6.595E-05.07910.108 1975.55420.68-.005332       4 1 1 15       1 1 1 02                    Q 10f     3666632429 9 9 711    21.0   21.0
 21 5956.385557 3.412E-30 1.288E-03.08220.112 2777.16980.68-.004165       4 2 2 14       1 2 2 01                    R  6e     3666632429 9 9 711    15.0   13.0
 21 5956.423875 1.599E-29 1.006E-04.08110.111 1960.67110.68-.005070       4 1 1 15       1 1 1 02                    Q  8f     3666632429 9 9 711    17.0   17.0
 21 5956.510098 2.218E-29 1.724E-04.08340.114 1948.92090.68-.004758       4 1 1 15       1 1 1 02                    Q  6f     3666632429 9 9 711    13.0   13.0
 21 5956.573313 3.361E-29 3.620E-04.08620.118 1940.30390.69-.004375       4 1 1 15       1 1 1 02                    Q  4f     3666632429 9 9 711     9.0    9.0
 21 5956.587449 4.730E-30 1.346E-03.06530.073 3111.33880.74-.008111       4 1 1 14       1 1 1 01                    P 51e     3655532429 9 9 711   101.0  103.0
 21 5956.613533 6.389E-29 1.206E-03.09030.123 1934.82030.69-.003886       4 1 1 15       1 1 1 02                    Q  2f     3666632429 9 9 711     5.0    5.0
 21 5956.618723 1.113E-29 1.220E-03.06810.084 2836.72980.74-.007353       3 0 0 24       0 0 0 11                    P 35e     3666632429 9 9 711    69.0   71.0
 21 5956.631114 1.159E-28 3.618E-03.09490.127 1933.25170.69-.003589       4 1 1 15       1 1 1 02                    Q  1e     3666632429 9 9 711     3.0    3.0
 21 5956.632827 4.428E-29 6.038E-04.08800.120 1937.15910.70-.004146       4 1 1 15       1 1 1 02                    Q  3e     3666632429 9 9 711     7.0    7.0
 21 5956.635875 2.696E-29 2.421E-04.08470.116 1944.19240.69-.004577       4 1 1 15       1 1 1 02                    Q  5e     3666632429 9 9 711    11.0   11.0
 21 5956.640192 1.881E-29 1.301E-04.08220.112 1954.35140.68-.004922       4 1 1 15       1 1 1 02                    Q  7e     3666632429 9 9 711    15.0   15.0
 21 5956.645686 1.396E-29 8.133E-05.08010.109 1967.63600.68-.005206       4 1 1 15       1 1 1 02                    Q  9e     3666632429 9 9 711    19.0   19.0
 21 5956.652237 1.069E-29 5.572E-05.07820.107 1984.04590.68-.005449       4 1 1 15       1 1 1 02                    Q 11e     3666632429 9 9 711    23.0   23.0
 21 5956.659697 8.332E-30 4.068E-05.07660.104 2003.58080.68-.005663       4 1 1 15       1 1 1 02                    Q 13e     3666632429 9 9 711    27.0   27.0
 21 5956.664581 3.232E-29 6.682E-03.06850.086 2961.17690.74-.007146       5 0 0 16       2 0 0 03                    R 32e     3666632429 9 9 711    67.0   65.0
 21 5956.667889 6.545E-30 3.107E-05.07520.102 2026.24040.69-.005855       4 1 1 15       1 1 1 02                    Q 15e     3666632429 9 9 711    31.0   31.0
 21 5956.676610 5.156E-30 2.458E-05.07400.100 2052.02410.70-.006033       4 1 1 15       1 1 1 02                    Q 17e     3666632429 9 9 711    35.0   35.0
 21 5956.685630 4.058E-30 1.998E-05.07300.098 2080.93170.70-.006200       4 1 1 15       1 1 1 02                    Q 19e     3666632429 9 9 711    39.0   39.0
 21 5956.688867 8.640E-29 1.190E-03.06050.066 2551.01120.69-.008892       3 1 1 14       0 1 1 01                    P 69e     3655532429 9 9 711   137.0  139.0
 21 5956.694689 3.182E-30 1.660E-05.07200.096 2112.96250.71-.006358       4 1 1 15       1 1 1 02                    Q 21e     3666632429 9 9 711    43.0   43.0
 21 5956.703506 2.481E-30 1.405E-05.07120.095 2148.11590.72-.006510       4 1 1 15       1 1 1 02                    Q 23e     3666632429 9 9 711    47.0   47.0
 21 5956.711771 1.922E-30 1.208E-05.07050.093 2186.39130.72-.006656       4 1 1 15       1 1 1 02                    Q 25e     3666632429 9 9 711    51.0   51.0
 21 5956.719150 1.476E-30 1.052E-05.06990.091 2227.78800.73-.006797       4 1 1 15       1 1 1 02                    Q 27e     3666632429 9 9 711    55.0   55.0
 21 5956.725284 1.124E-30 9.273E-06.06940.089 2272.30520.73-.006935       4 1 1 15       1 1 1 02                    Q 29e     3666632429 9 9 711    59.0   59.0
 21 5956.773833 5.190E-29 1.458E-03.06750.081 2584.44300.75-.007607       3 3 3 14       0 3 3 01                    R 38f     3666632429 9 9 711    79.0   77.0
 21 5956.853782 5.292E-28 2.703E-03.06550.074 2280.12000.74-.008065       4 0 0 15       1 0 0 02                    P 50e     4655532429 9 9 711    99.0  101.0
 21 5957.045264 4.320E-27 1.231E-03.07300.098 1483.94500.70-.006547       3 2 2 14       0 2 2 01                    P 19f     3666632429 9 9 711    37.0   39.0
 21 5957.053068 1.015E-30 6.610E-06.08010.109 1967.63600.68-.005165       5 2 2 04       1 1 1 02                    P  9e     3666632429 9 9 711    17.0   19.0
 21 5957.125897 3.882E-30 1.328E-03.08110.111 2782.65130.68-.004355       4 2 2 14       1 2 2 01                    R  7f     3666632429 9 9 711    17.0   15.0
 21 5957.231396 2.693E-28 3.768E-06.06510.072 1074.43060.74-.007012       4 1 1 03       0 0 0 01                    P 52e     3655532429 9 9 711   103.0  105.0
 21 5957.406414 4.607E-29 1.465E-03.06730.080 2615.01510.75-.007680       3 3 3 14       0 3 3 01                    R 39e     4666632429 9 9 711    81.0   79.0
 21 5957.425238 4.082E-30 1.405E-03.06510.072 3154.45330.74-.008156       4 1 1 14       1 1 1 01                    P 52f     3655532429 9 9 711   103.0  105.0
 21 5957.674778 2.933E-30 4.114E-06.06350.069 2048.54690.72-.007275       4 2 2 03       0 1 1 01                    P 59e     3655532429 9 9 711   117.0  119.0
 21 5957.688577 1.019E-30 4.559E-03.07740.105 3390.83800.68-.004996       5 1 1 15       2 1 1 02                    R 11e     3666632429 9 9 711    25.0   23.0
 21 5957.861428 4.302E-30 1.358E-03.08010.109 2788.91570.68-.004531       4 2 2 14       1 2 2 01                    R  8e     3666632429 9 9 711    19.0   17.0
 21 5957.897433 4.390E-27 1.231E-03.07350.099 1469.06550.70-.006493       3 2 2 14       0 2 2 01                    P 18e     3666632429 9 9 711    35.0   37.0
 21 5958.043670 4.071E-29 1.472E-03.06710.080 2646.36960.75-.007752       3 3 3 14       0 3 3 01                    R 40f     4666632429 9 9 711    83.0   81.0
 21 5958.079871 2.677E-29 6.739E-03.06810.084 3013.53130.74-.007305       5 0 0 16       2 0 0 03                    R 34e     3666632429 9 9 711    71.0   69.0
 21 5958.133596 4.407E-29 1.323E-03.05950.066 2720.05710.68-.009013       3 1 1 14       0 1 1 01                    P 72f     3655532429 9 9 711   143.0  145.0
 21 5958.182180 1.160E-28 2.174E-03.09030.123 1933.25170.69-.003072       4 1 1 15       1 1 1 02                    R  1e     3666632429 9 9 711     5.0    3.0
 21 5958.333207 1.304E-29 1.171E-03.06850.086 2783.34800.74-.007255       3 0 0 24       0 0 0 11                    P 33e     3366632430 9 9 711    65.0   67.0
